field_1,V1,Объек,Номер,назва,Комме,Идент,FiasAuxSub,FiasAuxObj,Иден_1,Иден_2,Иден_3,Иден_4,Иден_5,Иден_6,Иден_7,Иден_8,Иден_9,Полны,На ка�,Id-Рег�,Регио,учетн,Id-Кат�,Катег,Id-Тип,Тип о�,Id-Вид,Вид о�,описа,текст,Id-общ�,Id-При�,Прина,Id-Осо�,Особо,идент,дата �,GeoId,X,Y,наиме,Изобр,зоны �,Items,Id - ид�,призн,приз_1,год п�,год п�_1,парам,относ,катег,дата_1,дата �_1,address,lat,lon,raw,longitude,latitude
379,382,Доходный дом,631610640570005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Самарская область, г. Самара, ул. Некрасовская, 56",,63,Самарская область,63-95460,2,Регионального значения,NA,NA,1,Памятник,"Объёмно-пространственная композиция объекта культурного наследия:   - здание двухэтажное, с подвальным этажом, кирпичное, сложной   П-образ","Границы территории объекта культурного наследия (далее – ОКН) описываются 28-ю точками и начинаются в северной т.1, расположенной на обрезе","[{""""""""id"""""""":""""""""3"""""""",""""""""value"""""""":""""""""Памятник градостроительства и архитектуры""""""""}]",2,нет,2,нет,NA,нач. XX в.,NA,50.096950000000000,53.188969999999998,"[{""""""""name"""""""":""""""""Решение исполнительного комитета Куйбышевского областного совета народных депутатов «О выполнении закона РСФСР «Об охране и и","{""""""""url"""""""":""""""""https://okn-mk.mkrf.ru/maps/show/id/4816408"""""""",""""""""title"""""""":""""""""4816408""""""""}","Границы охранной зоны описываются 9-ю точками и начинаются в северной т.1, расположенной на углу обреза фундаментов внутри квартала зданий",,235198,1,NA,"1987",NA,NA,/cdm/v2/heritages/1/235198,heritage,NA,2023-08-07 06:03:44,"Самарская область, г. Самара, ул. Некрасовская, 56",53.188969999999998,50.096950000000000,,NA,NA
380,383,Доходный дом,631610640580005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Самарская область, г.Самара, ул. Некрасова, 57/Молодогвардейская, 65",,63,Самарская область,63-95496,2,Регионального значения,NA,NA,1,Памятник,,"Границы территории объекта культурного наследия описываются 12-ю точками и начинается в северной т.1, расположенной на северном углу здани�","[{""""""""id"""""""":""""""""3"""""""",""""""""value"""""""":""""""""Памятник градостроительства и архитектуры""""""""}]",2,нет,2,нет,NA,нач. XX в.,NA,50.097880000000004,53.188870000000001,"[{""""""""name"""""""":""""""""Решение Исполнительного комитета Куйбышевского областного Совета народных депутатов «О выполнении Закона РСФСР «Об охране и и","{""""""""url"""""""":""""""""https://okn-mk.mkrf.ru/maps/show/id/1985116"""""""",""""""""title"""""""":""""""""1985116""""""""}","Границы охранной зоны, ОЗ описываются 2-я участками.  1-й участок границы охранной зоны, ОЗ описывается 7-ю точками   и начинается в северной т",,235199,1,NA,"1987",NA,NA,/cdm/v2/heritages/1/235199,heritage,NA,2022-10-28 11:40:37,"Самарская область, г.Самара, ул. Некрасова, 57/Молодогвардейская, 65",53.188870000000001,50.097880000000004,,NA,NA
381,384,Торговый дом,631610640590005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Самарская область, г. Самара, ул. Некрасовская, 62",,63,Самарская область,63-95516,2,Регионального значения,NA,NA,1,Памятник,,1-2 От т.1 отрезок границы проходит в направлении юго-восток   в сторону ул. Галактионовской до т.2  2-3 Отрезок границы от т.2 проходит вдоль сте�,"[{""""""""id"""""""":""""""""3"""""""",""""""""value"""""""":""""""""Памятник градостроительства и архитектуры""""""""}]",2,нет,2,нет,NA,нач. XX в.,NA,50.098689999999998,53.188530000000000,"[{""""""""name"""""""":""""""""Решение Исполнительного комитета Куйбышевского областного Совета народных депутатов «О выполнении Закона РСФСР «Об охране и и","{""""""""url"""""""":""""""""https://okn-mk.mkrf.ru/maps/show/id/1988104"""""""",""""""""title"""""""":""""""""1988104""""""""}",,,235200,1,NA,"1987",NA,NA,/cdm/v2/heritages/1/235200,heritage,NA,2022-11-03 09:07:26,"Самарская область, г. Самара, ул. Некрасовская, 62",53.188530000000000,50.098689999999998,,NA,NA
382,385,Жилой дом,631610640600005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Самарская область, г. Самара, ул. Некрасовская, 61",,63,Самарская область,63-95523,2,Регионального значения,NA,NA,1,Памятник,"Первоначальный внешний архитектурный облик здания, включая объемно-пространственную композицию здания, композиционное построение и дек�","1-2 начинается в северной т.1, расположенной   на ул. Некрасовской в северном углу здания (на границе домовладения) и идет на юго-восток вдоль �","[{""""""""id"""""""":""""""""3"""""""",""""""""value"""""""":""""""""Памятник градостроительства и архитектуры""""""""}]",2,нет,2,нет,NA,1911 - 1913 гг.,NA,50.098610000000001,53.188150000000000,"[{""""""""name"""""""":""""""""Решение Исполнительного комитета Куйбышевского областного Совета депутатов трудящихся «Об охране памятников истории и культу","{""""""""url"""""""":""""""""https://okn-mk.mkrf.ru/maps/show/id/4816188"""""""",""""""""title"""""""":""""""""4816188""""""""}",,,235201,1,NA,"1966",NA,NA,/cdm/v2/heritages/1/235201,heritage,NA,2022-10-31 13:44:01,"Самарская область, г. Самара, ул. Некрасовская, 61",53.188150000000000,50.098610000000001,,NA,NA
383,386,"Дом, в котором в 1916 г. жил В.В. Куйбышев",631610640610005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Самарская область, г. Самара, ул.Некрасовская, 88/ ул.Садовая, 74-76",,63,Самарская область,63-95555,2,Регионального значения,NA,NA,1,Памятник,"Памятное место, связанное с жизнью выдающейся исторической личности – В.В.Куйбышев.  Объёмно-планировочная композиция объекта культурног","Границы территории объекта культурного наследия (далее – ОКН) описываются 4-я точками и начинаются в северной т.1, расположенной на обрезе �","[{""""""""id"""""""":""""""""2"""""""",""""""""value"""""""":""""""""Памятник истории""""""""}]",2,нет,2,нет,NA,1917 г.,NA,50.104489999999998,53.188459999999999,"[{""""""""name"""""""":""""""""Решение Исполнительного комитета Куйбышевского областного Совета депутатов трудящихся «Об охране памятников истории и культу","{""""""""url"""""""":""""""""https://okn-mk.mkrf.ru/maps/show/id/4767454"""""""",""""""""title"""""""":""""""""4767454""""""""}","Границы охранной зоны описываются 7-ю точками и начинаются в северной т.1, расположенной на углу границы участка здания по адресу Некрасовс",,235202,1,NA,"1966",NA,NA,/cdm/v2/heritages/1/235202,heritage,NA,2022-10-12 10:30:29,"Самарская область, г. Самара, ул.Некрасовская, 88/ ул.Садовая, 74-76",53.188459999999999,50.104489999999998,,NA,NA
384,387,Дом Кирилова,631610640620005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Самарская область, г. Самара, ул. Пионерская, 84/ Молодогвардейская, 34",,63,Самарская область,63-95591,2,Регионального значения,NA,NA,1,Памятник,,"Границы территории объекта культурного наследия описываются 4-я точками и начинаются в северной т.1, расположенной на обрезе фундамента зд","[{""""""""id"""""""":""""""""3"""""""",""""""""value"""""""":""""""""Памятник градостроительства и архитектуры""""""""}]",2,нет,2,нет,NA,1890 г.,NA,50.092300000000002,53.181780000000003,"[{""""""""name"""""""":""""""""Решение Исполнительного комитета Куйбышевского областного Совета народных депутатов «О выполнении закона РСФСР «Об охране и и","{""""""""url"""""""":""""""""https://okn-mk.mkrf.ru/maps/show/id/4711559"""""""",""""""""title"""""""":""""""""4711559""""""""}","Объект расположен в зоне охраны объекта культурного наследия федерального значения """"""""Особняк Шихобаловых, 1890-е годы, арх. Щербачев А.А."""""""" -",,235203,1,NA,"1987",NA,NA,/cdm/v2/heritages/1/235203,heritage,NA,2022-08-11 11:17:38,"Самарская область, г. Самара, ул. Пионерская, 84/ Молодогвардейская, 34",53.181780000000003,50.092300000000002,,NA,NA
385,388,Дворец культуры на площади им. Кирова,631611022480005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Самарская область, г. Самара, проспект Кирова, 145",,63,Самарская область,63-95603,2,Регионального значения,NA,NA,1,Памятник,,"Граница территории объекта культурного наследия регионального значения «Дворец культуры на площади им. Кирова», расположенного по адрес�","[{""""""""id"""""""":""""""""3"""""""",""""""""value"""""""":""""""""Памятник градостроительства и архитектуры""""""""}]",2,нет,2,нет,NA,1961 год,NA,50.265129999999999,53.219180000000001,"[{""""""""name"""""""":""""""""Постановление Правительства Самарской области  \""""""""О включении в единый государственный реестр объектов культурного наследия (�","{""""""""url"""""""":""""""""https://okn-mk.mkrf.ru/maps/show/id/1985971"""""""",""""""""title"""""""":""""""""1985971""""""""}","Для Объекта установлены следующие зоны охраны:  - охранная зона Объекта ОЗ (участок 1, участок 2, участок 3);  - зона регулирования застройки и �",,235204,1,NA,"2014",NA,NA,/cdm/v2/heritages/1/235204,heritage,NA,2022-07-15 11:56:20,"Самарская область, г. Самара, проспект Кирова, 145",53.219180000000001,50.265129999999999,,NA,NA
386,389,Жилой дом,631610640900005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Самарская область, г.Самара, ул. Фрунзе, 147",,63,Самарская область,63-96299,2,Регионального значения,NA,NA,1,Памятник,"Объёмно-пространственная композиция объекта культурного наследия:   - здание одноэтажное, прямоугольное в плане, деревянное,  - конфигурац�",Границы территории объекта культурного наследия (далее – ОКН) описываются 10-ю точками (установлена по обрезу фундамента здания по адресу �,"[{""""""""id"""""""":""""""""3"""""""",""""""""value"""""""":""""""""Памятник градостроительства и архитектуры""""""""}]",2,нет,2,нет,NA,1900 г.,NA,50.095100000000002,53.192709999999998,"[{""""""""name"""""""":""""""""Решение Исполнительного Комитет Куйбышевского областного Совета народных депутатов  «О выполнении закона РСФСР «Об охране и и�","{""""""""url"""""""":""""""""https://okn-mk.mkrf.ru/maps/show/id/2006657"""""""",""""""""title"""""""":""""""""2006657""""""""}",Границы территории объекта культурного наследия (далее – ОКН) описываются 10-ю точками (установлена по обрезу фундамента здания по адресу �,,235622,1,NA,"1987",NA,NA,/cdm/v2/heritages/1/235622,heritage,NA,2022-09-29 09:27:29,"Самарская область, г.Самара, ул. Фрунзе, 147",53.192709999999998,50.095100000000002,,NA,NA
387,390,Дом М.Мельниковой,631610640910005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Самарская область, г. Самара, ул. Фрунзе, 131",,63,Самарская область,63-96307,2,Регионального значения,NA,NA,1,Памятник,,Границы территории объекта культурного наследия  установлены на основании исторических домовладений и описываются точками 1-6.,"[{""""""""id"""""""":""""""""3"""""""",""""""""value"""""""":""""""""Памятник градостроительства и архитектуры""""""""}]",2,нет,2,нет,NA,1900 г.,NA,50.093800000000002,53.190739999999998,"[{""""""""name"""""""":""""""""Решение Исполнительного Комитет Куйбышевского областного Совета народных депутатов «О выполнении закона РСФСР «Об охране и ис","{""""""""url"""""""":""""""""https://okn-mk.mkrf.ru/maps/show/id/2006713"""""""",""""""""title"""""""":""""""""2006713""""""""}",Приказ управления государственной охраны объектов культурного наследия Самарской области «Об утверждении границ территорий и зон охран�,,235623,1,NA,"1987",NA,NA,/cdm/v2/heritages/1/235623,heritage,NA,2022-08-04 07:14:32,"Самарская область, г. Самара, ул. Фрунзе, 131",53.190739999999998,50.093800000000002,,NA,NA
388,391,Жилой дом,631610640980005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Самарская область, г. Самара, ул. Фрунзе, 119/ Некрасова, 38",,63,Самарская область,63-96316,2,Регионального значения,NA,NA,1,Памятник,,"Границы территории объекта культурного наследия (далее – ОКН) описываются 37-ю точками и начинаются в северной т.1, расположенной на обрезе","[{""""""""id"""""""":""""""""3"""""""",""""""""value"""""""":""""""""Памятник градостроительства и архитектуры""""""""}]",2,нет,2,нет,NA,кон. XIX в.,NA,50.087290000000003,53.181870000000004,"[{""""""""name"""""""":""""""""Решение исполнительного комитета Куйбышевского областного Совета народных депутатов «О выполнении закона РСФСР \""""""""об охране и","{""""""""url"""""""":""""""""https://okn-mk.mkrf.ru/maps/show/id/4710119"""""""",""""""""title"""""""":""""""""4710119""""""""}","Границы охранной зоны описываются 14-ю точками и начинаются в северной т.1, расположенной на обрезе фундамента здания по адресу у. Фрунзе, 124.",,235624,1,NA,"1987",NA,NA,/cdm/v2/heritages/1/235624,heritage,NA,2022-08-11 11:13:41,"Самарская область, г. Самара, ул. Фрунзе, 119/ Некрасова, 38",53.181870000000004,50.087290000000003,,NA,NA
